Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
23563,Critical,0.0,4.48,2.5,1020,Julie Porter,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Ampad #10 Peel & Seel® Holiday Envelopes,0.37,United States,Central,Kansas,Pittsburg,66762,2015-02-06,2015-02-08,8.732,14,65.14,88634
18921,Critical,0.02,39.06,10.55,1023,Glen Newman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,United States,East,Pennsylvania,Wilkinsburg,15221,2015-05-15,2015-05-15,442.0899,16,640.71,88633
18922,Critical,0.1,37.7,2.99,1023,Glen Newman,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,United States,East,Pennsylvania,Wilkinsburg,15221,2015-05-15,2015-05-16,455.12399999999997,18,659.6,88633
21402,Not Specified,0.08,65.99,5.92,1026,Eugene Kerr,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i500plus,0.58,United States,East,New York,Central Islip,11722,2015-02-07,2015-02-07,624.4016399999999,22,1137.6,89005
20872,High,0.1,5.98,3.85,1026,Eugene Kerr,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",0.68,United States,East,New York,Central Islip,11722,2015-05-29,2015-05-30,18.92200000000001,26,151.55,89008
20873,High,0.07,2.61,0.5,1026,Eugene Kerr,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,East,New York,Central Islip,11722,2015-05-29,2015-06-01,39.350699999999996,22,57.03,89008
22662,High,0.1,73.98,4.0,1027,Brian Bennett,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.79,United States,East,New York,Cheektowaga,14225,2015-03-12,2015-03-13,-229.87,5,347.23,89004
22663,High,0.05,51.98,10.17,1027,Brian Bennett,Regular Air,Small Business,Technology,Office Machines,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,0.37,United States,East,New York,Cheektowaga,14225,2015-03-12,2015-03-13,329.9787,9,478.23,89004
24325,Medium,0.07,7.08,2.35,1028,Marguerite Rodgers,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,United States,East,New York,Commack,11725,2015-03-29,2015-03-30,30.49,13,93.82,89006
23398,Not Specified,0.05,83.1,6.13,1028,Marguerite Rodgers,Express Air,Small Business,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",0.45,United States,East,New York,Commack,11725,2015-05-08,2015-05-09,1152.5276999999999,20,1670.33,89007
21959,Critical,0.07,125.99,2.5,1035,Kent Burton,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,East,Ohio,Delaware,43015,2015-03-13,2015-03-13,-604.4060000000001,1,100.59,90710
21960,Critical,0.03,99.99,19.99,1036,Jessica Huffman,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,United States,East,Ohio,Dublin,43017,2015-03-13,2015-03-14,293.66,6,598.38,90710
20669,Critical,0.1,7.64,5.83,1038,Jon Hale,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,United States,South,Florida,Belle Glade,33430,2015-06-16,2015-06-17,-403.18739999999997,5,39.36,90641
18404,Critical,0.06,55.94,4.0,1041,Mildred Chase,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.74,United States,West,California,Woodland,95695,2015-04-17,2015-04-18,-13.77,6,322.77,87846
18405,Critical,0.07,6.3,0.5,1041,Mildred Chase,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 48,0.39,United States,West,California,Woodland,95695,2015-04-17,2015-04-17,44.9121,11,65.09,87846
20937,Critical,0.0,14.42,6.75,1042,Jerome Burch,Express Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,West,California,Yuba City,95991,2015-05-16,2015-05-17,9.33,6,98.96,87847
3926,Critical,0.02,209.84,21.21,1044,Erin Ballard,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,United States,West,California,Los Angeles,90004,2015-06-14,2015-06-14,2593.14,62,13546.94,28001
3927,Critical,0.01,194.3,11.54,1044,Erin Ballard,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,United States,West,California,Los Angeles,90004,2015-06-14,2015-06-16,1162.76,32,6401.65,28001
6711,High,0.0,6.68,5.66,1044,Erin Ballard,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1923,0.37,United States,West,California,Los Angeles,90004,2015-02-27,2015-02-28,-76.94,90,617.4,47813
24711,High,0.0,6.68,5.66,1047,Gayle Pearson,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1923,0.37,United States,East,Massachusetts,Boston,2109,2015-02-27,2015-02-28,-40.0088,23,157.78,89389
26259,Not Specified,0.03,5.44,7.46,1054,Keith R Atkinson,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Custom Binder Spines & Labels,0.36,United States,West,Arizona,Surprise,85374,2015-05-25,2015-05-27,-51.704,4,26.31,90069
26260,Not Specified,0.08,26.38,5.58,1054,Keith R Atkinson,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1883,0.39,United States,West,Arizona,Surprise,85374,2015-05-25,2015-05-26,144.7482,8,209.78,90069
26261,Not Specified,0.06,20.99,2.5,1054,Keith R Atkinson,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,United States,West,Arizona,Surprise,85374,2015-05-25,2015-05-27,-112.189,1,17.83,90069
8200,Medium,0.09,138.75,52.42,1060,Gene Gilliam,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Balt Split Level Computer Training Table,0.74,United States,South,Georgia,Atlanta,30318,2015-03-24,2015-03-25,-445.97177625000006,23,2527.79,58628
7980,Low,0.07,6.3,0.5,1060,Gene Gilliam,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 51,0.39,United States,South,Georgia,Atlanta,30318,2015-05-30,2015-05-30,4.1674,20,121.87,57061
26200,Medium,0.09,138.75,52.42,1062,Willie Robinson,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Balt Split Level Computer Training Table,0.74,United States,East,New York,Coram,11727,2015-03-24,2015-03-25,-335.31712500000003,6,659.42,91354
25979,Low,0.04,22.38,15.1,1062,Willie Robinson,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,Coram,11727,2015-05-30,2015-06-07,16.021800000000013,18,403.53,91355
25981,Low,0.06,17.78,5.03,1062,Willie Robinson,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Seth Thomas 13 1/2"" Wall Clock",0.54,United States,East,New York,Coram,11727,2015-05-30,2015-06-02,38.067299999999996,3,55.17,91355
19445,Critical,0.01,15.99,13.18,1065,Vicki Bond,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,Central,Illinois,Burbank,60459,2015-02-18,2015-02-20,-99.43544000000001,23,377.44,88899
20445,Low,0.04,22.84,16.87,1068,Erik Barr,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1982,0.39,United States,Central,Illinois,Calumet City,60409,2015-03-16,2015-03-16,-97.28,12,286.4,87109
24737,Medium,0.02,15.94,5.45,1069,Pam Bennett,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,0.55,United States,Central,Illinois,Carbondale,62901,2015-05-14,2015-05-15,139.61200000000002,41,664.34,87110
22685,Not Specified,0.01,150.89,60.2,1072,Marion Owens,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,United States,East,Pennsylvania,Bethlehem,18018,2015-03-27,2015-03-30,-505.76,3,473.53,89631
26176,High,0.04,19.23,6.15,1075,Theodore Tyson,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,United States,Central,Illinois,Romeoville,60441,2015-03-09,2015-03-10,152.43479999999997,11,220.92,86422
23312,Not Specified,0.08,13.9,7.59,1080,Colleen Fletcher,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",0.56,United States,Central,Illinois,Saint Charles,60174,2015-05-08,2015-05-09,9.862000000000009,14,196.41,88461
24324,Not Specified,0.07,55.99,5.0,1083,Hazel Dale,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,Central,Illinois,Springfield,62701,2015-03-31,2015-04-02,-232.991,1,54.08,88460
18047,Not Specified,0.05,7.64,5.83,1085,Ted Dunlap,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,United States,East,New York,Deer Park,11729,2015-01-05,2015-01-06,-40.2752,6,47.18,86122
25279,High,0.04,9.06,9.86,1085,Ted Dunlap,Regular Air,Home Office,Office Supplies,Paper,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.4,United States,East,New York,Deer Park,11729,2015-04-24,2015-04-25,-53.25,3,30.87,86123
23104,Not Specified,0.06,30.42,8.65,1085,Ted Dunlap,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,East,New York,Deer Park,11729,2015-05-13,2015-05-15,-159.25,10,309.05,86124
23105,Not Specified,0.02,37.94,5.08,1085,Ted Dunlap,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,East,New York,Deer Park,11729,2015-05-13,2015-05-14,206.517,8,299.3,86124
25280,High,0.04,14.27,7.27,1086,Leon Peele,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",0.38,United States,East,New York,Dix Hills,11746,2015-04-24,2015-04-25,2.125,3,45.24,86123
22537,Medium,0.02,15.14,4.53,1101,Kimberly McCarthy,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,United States,West,California,Oxnard,93030,2015-05-05,2015-05-06,5.8840000000000074,3,51.02,91488
21847,Not Specified,0.05,328.14,91.05,1103,Sidney Bowling,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,Central,Nebraska,Omaha,68046,2015-04-10,2015-04-11,772.04,7,2291.39,90977
3847,Not Specified,0.05,328.14,91.05,1104,Timothy Ross,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,East,New York,New York City,10282,2015-04-10,2015-04-11,772.04,29,9492.92,27456
2808,Medium,0.04,6.35,1.02,1106,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Dallas,75220,2015-05-20,2015-05-23,81.91,52,318.47,20261
106,High,0.01,9.31,3.98,1106,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Dallas,75220,2015-05-21,2015-05-22,-10.9,61,586.96,646
6443,Not Specified,0.08,140.81,24.49,1106,Maxine Collier Grady,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,United States,Central,Texas,Dallas,75220,2015-06-06,2015-06-08,1232.79,81,11272.77,45824
18106,High,0.01,9.31,3.98,1107,Joanna Keith,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Lake Jackson,77566,2015-05-21,2015-05-22,2.1800000000000015,15,144.33,86411
20807,Medium,0.09,31.74,12.62,1108,Dwight Bishop,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-20,67.1075,9,270.55,86409
20808,Medium,0.04,6.35,1.02,1108,Dwight Bishop,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-23,54.937799999999996,13,79.62,86409
20809,Medium,0.02,65.99,8.99,1108,Dwight Bishop,Express Air,Small Business,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,United States,Central,Texas,Lancaster,75146,2015-05-20,2015-05-21,168.237,8,479.79,86409
22480,Medium,0.08,8.37,10.16,1109,Dennis Welch,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Westinghouse Clip-On Gooseneck Lamps,0.59,United States,Central,Texas,Laredo,78041,2015-06-29,2015-06-29,-169.232,13,108.99,86410
20176,Not Specified,0.03,300.98,54.92,1112,Luis Kerr,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.55,United States,West,California,Yucaipa,92399,2015-04-02,2015-04-04,1272.5808,12,3527.82,90832
20177,Not Specified,0.02,2550.14,29.7,1112,Luis Kerr,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,West,California,Yucaipa,92399,2015-04-02,2015-04-04,-5390.738892,2,4698.21,90832
26060,Critical,0.01,2.89,0.5,1113,Julia Reynolds,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,West,Colorado,Arvada,80004,2015-04-06,2015-04-07,29.725199999999997,14,43.08,90833
26061,Critical,0.0,55.99,5.0,1113,Julia Reynolds,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,West,Colorado,Arvada,80004,2015-04-06,2015-04-08,-187.11,5,258.93,90833
21579,Not Specified,0.06,64.65,35.0,1117,Samantha Koch,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,United States,West,Arizona,Tucson,85705,2015-02-05,2015-02-06,-139.2872,4,277.6,86768
21329,Low,0.04,19.98,8.68,1121,Tonya Proctor,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,0.37,United States,West,California,Temecula,92592,2015-02-07,2015-02-14,108.0,8,168.04,86767
21330,Low,0.08,125.99,7.69,1121,Tonya Proctor,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,West,California,Temecula,92592,2015-02-07,2015-02-09,377.154,7,703.46,86767
20612,High,0.03,7.3,7.72,1123,Peggy Lanier,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Angle-D Binders with Locking Rings, Label Holders",0.38,United States,West,California,Roseville,95661,2015-03-15,2015-03-18,-127.052,14,103.61,87015
18212,High,0.09,175.99,4.99,1123,Peggy Lanier,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,United States,West,California,Roseville,95661,2015-06-20,2015-06-22,2169.7464,22,3144.56,87016
18211,High,0.09,160.98,35.02,1124,Randy Jiang,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,United States,East,Connecticut,Norwich,6360,2015-06-20,2015-06-21,-229.93,18,2653.02,87016
22052,Medium,0.02,4.06,6.89,1127,Ray Grady,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,Central,Texas,Eagle Pass,78852,2015-02-24,2015-02-26,-93.73519999999999,16,66.81,87221
26377,Low,0.04,4.71,0.7,1127,Ray Grady,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,United States,Central,Texas,Eagle Pass,78852,2015-06-22,2015-06-26,4.53,19,90.52,87222
26378,Low,0.06,4.2,2.26,1128,Kurt O'Connor,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",0.36,United States,Central,Texas,Edinburg,78539,2015-06-22,2015-06-27,9.78,13,55.97,87222
4501,Low,0.04,8.6,6.19,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,East,Massachusetts,Boston,2118,2015-02-16,2015-02-23,-63.813500000000005,37,311.66,32037
4502,Low,0.07,699.99,24.49,1129,Pam Patton,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,United States,East,Massachusetts,Boston,2118,2015-02-16,2015-02-20,325.29,15,9862.51,32037
6891,Not Specified,0.05,5.78,7.64,1129,Pam Patton,Express Air,Corporate,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,United States,East,Massachusetts,Boston,2118,2015-03-29,2015-03-31,-116.05,29,177.41,49125
1917,Medium,0.02,7.64,1.39,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,East,Massachusetts,Boston,2118,2015-05-21,2015-05-23,117.38,52,406.91,13735
5568,Low,0.03,30.98,6.5,1129,Pam Patton,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,East,Massachusetts,Boston,2118,2015-06-13,2015-06-17,-144.2,44,1332.09,39430
8099,Low,0.02,4.98,6.07,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,East,Massachusetts,Boston,2118,2015-01-26,2015-01-28,-46.92,19,105.5,57794
19917,Medium,0.02,7.64,1.39,1131,Benjamin Strauss,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,Central,Texas,El Paso,79907,2015-05-21,2015-05-23,70.19369999999999,13,101.73,88103
23860,Medium,0.06,6.37,5.19,1132,Michael Robbins,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",0.38,United States,Central,Texas,Euless,76039,2015-02-10,2015-02-11,-48.2195,6,37.7,88101
22501,Low,0.04,8.6,6.19,1132,Michael Robbins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Texas,Euless,76039,2015-02-16,2015-02-23,-63.813500000000005,9,75.81,88102
22502,Low,0.07,699.99,24.49,1132,Michael Robbins,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,United States,Central,Texas,Euless,76039,2015-02-16,2015-02-20,325.29,4,2630.0,88102
23568,Low,0.03,30.98,6.5,1132,Michael Robbins,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,Central,Texas,Euless,76039,2015-06-13,2015-06-17,-115.35999999999999,11,333.02,88104
26099,Low,0.02,4.98,6.07,1133,Marjorie Owens,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,Central,Texas,Farmers Branch,75234,2015-01-26,2015-01-28,-46.92,5,27.76,88105
